#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,大久保達弘,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Kaname Gawa (KK-DB1).,,,,,,,,,,,
#,SITE NAME,サイト名,金目川（小国町金目川在所平ブナ林）,,,,,,,,,,,
#,PLOT NAME,調査区名,-,,,,,,,,,,,
#,PLOT CODE,調査区コード,KK-DB1,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,
#/note,,,,,,,,,,,,,,
#/log,20070501,Data of 2006 was arranged.,,,,,,,,,,,,
#,20171030,データ確認（日野貴文）,,,,,,,,,,,,
#,,セルが空白でnote15に倒木、立ち枯れとうの枯死が予測される記述がある個体→「d」を入力,,,,,,,,,,,,
#,,新規個体の前年までのセルが空白→「na」を入力,,,,,,,,,,,,
#,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh10","gbh15","note10","note15","s_date10","s_date15","tag_no10","indv_no10","dl10","dl15","rec10","rec15","error10","error15"
80,0,50720,50720,8.2,9.1,"コシアブラ",16.7,NA,"","lost",20100819,20150903,50720,50720,0,1,0,0,0,0
80,10,10385,10385,10,7.5,"コシアブラ",17.5,NA,"","sd",20100819,20150903,10385,10385,0,1,0,0,0,0
80,10,50710,50710,4,1.8,"コシアブラ",22.5,NA,"","lost",20100819,20150903,50710,50710,0,1,0,0,0,0
80,10,50711,50711,2,3.5,"ブナ",19.8,NA,"微害","sb",20100819,20150903,50711,50711,0,1,0,0,0,0
80,10,50712,50712,2.2,3.9,"コシアブラ",25,26.8,"","",20100819,20150903,50712,50712,0,0,0,0,0,0
80,10,50713,50713,0,3,"ウワミズザクラ",27.2,NA,"","lost",20100819,20150903,50713,50713,0,1,0,0,0,0
80,10,50714,50713,0,3,"ウワミズザクラ",17.9,58.3,"","",20100819,20150903,50714,50713,0,0,0,0,0,0
80,10,50715,50715,0,4.9,"ブナ",225.2,234.1,"中害","",20100819,20150903,50715,50715,0,0,0,0,0,0
80,10,50716,50716,5,8.2,"ブナ",250.4,254.9,"激害","葉の量が少ない",20100819,20150903,50716,50716,0,0,0,0,0,0
80,10,50717,50717,7,3.2,"ブナ",51.4,NA,"微害","sb",20100819,20150903,50717,50717,0,1,0,0,0,0
80,10,50718,50718,5.4,3,"コシアブラ",25,21.5,"","倒木に下敷きのためPOM↑",20100819,20150903,50718,50718,0,0,0,0,0,0
80,10,50719,50719,4.9,2,"コシアブラ",17.2,NA,"","lost",20100819,20150903,50719,50719,0,1,0,0,0,0
80,20,15236,15236,3.8,7.5,"トチノキ",NA,31.5,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
80,20,10386,10386,5.3,6.8,"トチノキ",30,NA,"タグ付け替え→10386","lost",20100819,20150903,10386,10386,0,1,0,0,0,0
80,20,10387,10387,8.2,7.8,"コシアブラ",28.5,NA,"","lost",20100819,20150903,10387,10387,0,1,0,0,0,0
80,20,10388,10388,10,3.5,"コシアブラ",17.5,NA,"","lost",20100819,20150903,10388,10388,0,1,0,0,0,0
80,20,10389,10389,6.2,0,"ウワミズザクラ",17.1,22,"","",20100819,20150903,10389,10389,0,0,0,0,0,0
80,20,10390,10390,5.4,0.3,"ウワミズザクラ",20.5,27.2,"","15230にタグ変更",20100819,20150903,10390,10390,0,0,0,0,0,0
80,20,50721,50721,4.2,2.5,"コシアブラ",28.4,29.1,"","",20100819,20150903,50721,50721,0,0,0,0,0,0
80,20,50722,50722,4,4.2,"ブナ",270.4,274.5,"激害","葉の量が少ない",20100819,20150903,50722,50722,0,0,0,0,0,0
80,20,50724,50724,2.4,9,"ムシカリ",20.3,29.3,"","",20100819,20150903,50724,50724,0,0,0,0,0,0
80,30,10391,10391,5.8,1.3,"リョウブ",18.4,20.7,"","15237に変更",20100819,20150903,10391,10391,0,0,0,0,0,0
80,30,50725,50725,1.5,5.5,"コシアブラ",30.7,31.8,"","",20100819,20150903,50725,50725,0,0,0,0,0,0
80,30,50726,50726,0.5,7.8,"イタヤカエデ",23,21.6,"","POM上",20100819,20150903,50726,50726,0,0,0,0,0,0
80,30,50727,50726,0.5,7.8,"イタヤカエデ",23.2,21.8,"","コブPOM上",20100819,20150903,50727,50726,0,0,0,0,0,0
80,30,50728,50728,4.5,9.3,"コシアブラ",20.6,NA,"","sb",20100819,20150903,50728,50728,0,1,0,0,0,0
80,40,15238,15238,4.6,1,"コシアブラ",NA,16.5,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
80,40,50396,15239,3.8,1,"コシアブラ",NA,22.5,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
80,40,50378,15242,0.4,5.3,"ウワミズザクラ",NA,20.5,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
80,40,10392,50742,3.7,8.6,"ミズキ",17.6,20.5,"50742の萌芽","",20100819,20150903,10392,50742,0,0,0,0,0,0
80,40,10393,10393,3.7,8.6,"ミズキ",19.1,22.4,"","",20100819,20150903,10393,10393,0,0,0,0,0,0
80,40,10394,10394,1,3.5,"コシアブラ",15.8,17.9,"","",20100819,20150903,10394,10394,0,0,0,0,0,0
80,40,10395,10395,1,3.5,"コシアブラ",16.4,19.1,"","",20100819,20150903,10395,10395,0,0,0,0,0,0
80,40,10396,50729,3.8,1,"ホオノキ",15.8,19.3,"","",20100819,20150903,10396,50729,0,0,0,0,0,0
80,40,50729,50729,3.8,1,"ホオノキ",133.7,165.6,"","",20100819,20150903,50729,50729,0,0,0,0,0,0
80,40,50730,50730,3.8,1,"ホオノキ",29,30.4,"","",20100819,20150903,50730,50730,0,0,0,0,0,0
80,40,50731,50731,3.8,1,"ホオノキ",23.4,NA,"","sd",20100819,20150903,50731,50731,0,1,0,0,0,0
80,40,50732,50732,4.6,2.5,"コシアブラ",22.4,25.2,"幹裂け","幹裂けのためPOM下",20100819,20150903,50732,50732,0,0,0,0,0,0
80,40,50733,50733,7,2,"コシアブラ",21.8,23,"","",20100819,20150903,50733,50733,0,0,0,0,0,0
80,40,50734,50734,0.4,0.9,"トチノキ",46.3,57.2,"","POM上",20100819,20150903,50734,50734,0,0,0,0,0,0
80,40,50735,50735,0.4,2.5,"ウワミズザクラ",23.7,26,"","",20100819,20150903,50735,50735,0,0,0,0,0,0
80,40,50736,50736,1,3.5,"コシアブラ",32,34.7,"","",20100819,20150903,50736,50736,0,0,0,0,0,0
80,40,50737,50737,0.4,5.3,"ウワミズザクラ",33.8,NA,"","lost",20100819,20150903,50737,50737,0,1,0,0,0,0
80,40,50738,50738,0.4,5.3,"ウワミズザクラ",27.7,33.9,"","",20100819,20150903,50738,50738,0,0,0,0,0,0
80,40,50739,50739,0.4,5.3,"ウワミズザクラ",19.3,32.7,"","",20100819,20150903,50739,50739,0,0,0,0,0,0
80,40,50740,50740,2.6,4.2,"イタヤカエデ",51.1,64,"","15240タグ変更",20100819,20150903,50740,50740,0,0,0,0,0,0
80,40,50741,50741,2,7.1,"ウワミズザクラ",31.3,33.8,"","15241タグ",20100819,20150903,50741,50741,0,0,0,0,0,0
80,40,50742,50742,3.7,8.6,"ミズキ",24.8,26,"","",20100819,20150903,50742,50742,0,0,0,0,0,0
80,40,50743,50743,8,9.9,"イタヤカエデ",36,36.8,"","",20100819,20150903,50743,50743,0,0,0,0,0,0
80,40,50744,50743,8,9.9,"イタヤカエデ",19.7,20.2,"","",20100819,20150903,50744,50743,0,0,0,0,0,0
80,40,50745,50745,8.5,9,"イタヤカエデ",40.7,48.1,"","",20100819,20150903,50745,50745,0,0,0,0,0,0
80,40,50746,50746,9,6.5,"ウワミズザクラ",23.8,25.3,"","",20100819,20150903,50746,50746,0,0,0,0,0,0
80,40,50747,50747,6.2,4.8,"ブナ",216.9,221.3,"微害","",20100819,20150903,50747,50747,0,0,0,0,0,0
80,40,50748,50748,6.5,4.6,"イタヤカエデ",32.5,35.6,"","",20100819,20150903,50748,50748,0,0,0,0,0,0
80,50,10397,10397,4.6,3.1,"イタヤカエデ",26.3,27.4,"0503015のタグついてた","",20100819,20150903,10397,10397,0,0,0,0,0,0
80,50,50749,50749,8,0.8,"イタヤカエデ",44.6,64.1,"","",20100819,20150903,50749,50749,0,0,0,0,0,0
80,50,50750,50750,4.5,5,"イタヤカエデ",38,36,"","倒伏のためPOM上",20100819,20150903,50750,50750,0,0,0,0,0,0
80,50,50751,50751,2.2,8,"イタヤカエデ",37.2,47,"","",20100819,20150903,50751,50751,0,0,0,0,0,0
80,50,50752,50752,0.5,7.2,"ハウチワカエデ",38.7,44,"","",20100819,20150903,50752,50752,0,0,0,0,0,0
80,50,50753,50753,9.9,6,"ブナ",92.4,100.9,"中害","",20100819,20150903,50753,50753,0,0,0,0,0,0
80,60,15243,15243,2.4,8.8,"ブナ",NA,23.9,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
80,60,50754,50754,1,1.6,"コシアブラ",22.7,23.1,"","",20100819,20150903,50754,50754,0,0,0,0,0,0
80,60,50755,50755,3.5,2.5,"テツカエデ",17.5,17.9,"","",20100819,20150903,50755,50755,0,0,0,0,0,0
80,60,50756,50756,2,6.6,"コシアブラ",16.2,17.4,"","",20100819,20150903,50756,50756,0,0,0,0,0,0
80,60,50757,50757,2.8,9,"ブナ",27.2,NA,"微害、(80,60)-(8.6,8.0)座標修正","lost",20100819,20150903,50757,50757,0,1,0,0,0,0
80,60,50758,50758,3,10,"ブナ",211.8,213.9,"中害","",20100819,20150903,50758,50758,0,0,0,0,0,0
80,60,50759,50759,5.5,5.5,"ブナ",185.6,196.2,"激害","",20100819,20150903,50759,50759,0,0,0,0,0,0
80,60,50760,50760,7,4.7,"テツカエデ",25.7,27.5,"","割れの為POM上",20100819,20150903,50760,50760,0,0,0,0,0,0
80,70,10398,10398,7.3,4.8,"テツカエデ",19.5,22.8,"","",20100819,20150903,10398,10398,0,0,0,0,0,0
80,70,50762,50762,4.4,9.8,"イタヤカエデ",48,73.2,"タグから1.3m","",20100819,20150903,50762,50762,0,0,0,0,0,0
80,70,50763,50763,7.3,4.8,"テツカエデ",38.1,40.1,"","",20100819,20150903,50763,50763,0,0,0,0,0,0
80,70,50764,50764,7.9,3.8,"ホオノキ",73,79.1,"","",20100819,20150903,50764,50764,0,0,0,0,0,0
80,70,50765,50765,8.2,6.2,"コシアブラ",42.5,NA,"","sd",20100819,20150903,50765,50765,0,1,0,0,0,0
80,70,50766,50766,9.5,6.5,"コシアブラ",28.5,NA,"","sd",20100819,20150903,50766,50766,0,1,0,0,0,0
80,80,15244,15244,3.7,3.7,"ウワミズザクラ",NA,21.2,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
80,80,10399,10399,3.1,9,"コシアブラ",17.7,22,"","",20100819,20150903,10399,10399,0,0,0,0,0,0
80,80,10400,50772,7.1,3.6,"テツカエデ",20.9,22.9,"二股","",20100819,20150903,10400,50772,0,0,0,0,0,0
80,80,10401,50778,8.8,5,"ミズキ",20.4,20.9,"二股","",20100819,20150903,10401,50778,0,0,0,0,0,0
80,80,50768,50767,6.8,2.8,"テツカエデ",26.1,NA,"","sdタグ回収",20100819,20150903,50768,50767,0,1,0,0,0,0
80,80,50769,50767,7,2.6,"テツカエデ",31.4,NA,"","lost",20100819,20150903,50769,50767,0,1,0,0,0,0
80,80,50770,50767,7.1,3.6,"テツカエデ",26.3,29.8,"","",20100819,20150903,50770,50767,0,0,0,0,0,0
80,80,50771,50767,7.1,3.6,"テツカエデ",27.1,27.2,"","",20100819,20150903,50771,50767,0,0,0,0,0,0
80,80,50772,50767,7.1,3.6,"テツカエデ",21.5,21.8,"","",20100819,20150903,50772,50767,0,0,0,0,0,0
80,80,50773,50773,4.2,2,"イタヤカエデ",41.3,47.4,"","",20100819,20150903,50773,50773,0,0,0,0,0,0
80,80,50774,50774,6,4.5,"イタヤカエデ",72.3,100.2,"タグから1.3m","",20100819,20150903,50774,50774,0,0,0,0,0,0
80,80,50775,50775,3.2,4.8,"ブナ",22.2,23,"微害","",20100819,20150903,50775,50775,0,0,0,0,0,0
80,80,50776,50776,8.8,5,"ミズキ",38.1,30.3,"","二股　倒伏のためＰＯＭ↑",20100819,20150903,50776,50776,0,0,0,0,0,0
80,80,50777,50777,9.1,5.7,"テツカエデ",42.2,45.5,"","コブ",20100819,20150903,50777,50777,0,0,0,0,0,0
80,80,50778,50776,8.8,5,"ミズキ",21,24.6,"","",20100819,20150903,50778,50776,0,0,0,0,0,0
80,80,50779,50779,8,7.8,"オオバクロモジ",20.8,NA,"","sd回収",20100819,20150903,50779,50779,0,1,0,0,0,0
80,80,50780,50780,8.1,8,"オオバクロモジ",20,NA,"","sd回収",20100819,20150903,50780,50780,0,1,0,0,0,0
80,80,50781,50781,6.8,8.9,"ウワミズザクラ",34.4,34.7,"","",20100819,20150903,50781,50781,0,0,0,0,0,0
80,80,50782,50781,6.8,8.9,"ウワミズザクラ",44.3,45.6,"","",20100819,20150903,50782,50781,0,0,0,0,0,0
80,80,50783,50783,2,8,"ウワミズザクラ",24.3,24.7,"","",20100819,20150903,50783,50783,0,0,0,0,0,0
80,80,50784,50784,0.7,8.4,"コシアブラ",26.6,26.9,"","",20100819,20150903,50784,50784,0,0,0,0,0,0
80,80,50785,50785,0.3,9,"トチノキ",35.6,45.4,"","",20100819,20150903,50785,50785,0,0,0,0,0,0
80,80,50786,50786,3.7,9.8,"ウワミズザクラ",22.6,24.4,"","倒伏　枝絡み",20100819,20150903,50786,50786,0,0,0,0,0,0
80,80,50787,50787,9.1,5.7,"テツカエデ",23.6,NA,"(80,60)より移動","sd",20100819,20150903,50787,50787,0,1,0,0,0,0
80,80,50789,50789,8.4,4,"オオバクロモジ",26.4,NA,"(80,60)より移動","sd",20100819,20150903,50789,50789,0,1,0,0,0,0
80,90,15246,15246,4.5,4.5,"テツカエデ",NA,15.6,"","",NA,20150903,NA,NA,0,0,-1,-1,0,0
80,90,10402,10402,6,1.4,"イタヤカエデ",15.4,18.2,"","",20100819,20150903,10402,10402,0,0,-1,1,0,0
80,90,10403,10403,3.6,8.4,"コシアブラ",15.1,15.3,"","",20100819,20150903,10403,10403,0,0,-1,-1,0,0
80,90,50543,50543,4.4,1,"ブナ",27.4,29.8,"微害","",20100819,20150903,50543,50543,0,0,0,0,0,0
80,90,50544,50544,4,6,"ウワミズザクラ",25.4,25.5,"","枯死気味",20100819,20150903,50544,50544,0,0,0,0,0,0
80,90,50545,50545,2.6,7.8,"ウワミズザクラ",32.1,33.5,"","",20100819,20150903,50545,50545,0,0,0,0,0,0
80,90,50547,50547,1,9,"ブナ",250.6,264.3,"タグ50547の間違い、中害","",20100819,20150903,50547,50547,0,0,0,0,0,0
80,90,50549,50549,6.4,8.3,"コシアブラ",68.9,NA,"タグ上0.15cm","sd",20100819,20150903,50549,50549,0,1,0,0,0,0
80,90,50551,50551,7.4,6.4,"ブナ",201.4,207.8,"つるこみ、大害","つるこみ",20100819,20150903,50551,50551,0,0,0,0,0,0
80,90,50552,50552,6.9,7,"テツカエデ",34.5,40.5,"テツカエデ","15245タグ付け",20100819,20150903,50552,50552,0,0,0,0,0,0
80,90,50553,50552,6.9,7,"テツカエデ",22.5,27.8,"テツカエデ","",20100819,20150903,50553,50552,0,0,0,0,0,0
80,90,50554,50552,6.9,7,"コシアブラ",22,22.3,"","",20100819,20150903,50554,50552,0,0,0,0,0,0
80,90,50555,50555,8.2,10,"コシアブラ",17.8,NA,"","lost",20100819,20150903,50555,50555,0,1,0,0,0,0
80,90,50558,50558,7.3,5.9,"テツカエデ",20.8,24.6,"","",20100819,20150903,50558,50558,0,0,0,0,0,0
80,90,50559,50559,8,3.9,"ハウチワカエデ",47.3,49.2,"","",20100819,20150903,50559,50559,0,0,0,0,0,0
80,90,50561,50560,8.9,2.6,"ハウチワカエデ",23,23,"","",20100819,20150903,50561,50560,0,0,0,0,0,0
80,90,50563,50563,8,3.5,"ミズキ",22,NA,"座標間違い→X=8.0、Y=3.5に変更","sd",20100819,20150903,50563,50563,0,1,0,0,0,0
80,90,50565,50565,8,2.7,"コシアブラ",15,16,"","",20100819,20150903,50565,50565,0,0,-1,1,0,0
80,90,50567,50565,8,2.7,"コシアブラ",17.8,18.3,"","割れ",20100819,20150903,50567,50565,0,0,0,0,0,0
80,90,50568,50568,4.3,0.8,"イタヤカエデ",39.9,48,"","",20100819,20150903,50568,50568,0,0,0,0,0,0
80,90,50790,50790,6,1.4,"イタヤカエデ",51.5,NA,"","sb",20100819,20150903,50790,50790,0,1,0,0,0,0
80,90,50791,50791,6,1.4,"イタヤカエデ",25.7,26,"","",20100819,20150903,50791,50791,0,0,0,0,0,0
90,0,10454,10454,1.5,3.5,"リョウブ",15,15.2,"","倒木の下敷き",20100819,20150903,10454,10454,0,0,-1,-1,0,0
90,0,50100,50100,0,9.5,"ブナ",360.4,NA,"中害","ｓｂ　回収",20100819,20150903,50100,50100,0,1,0,0,0,0
90,0,50101,50101,2,7.8,"コシアブラ",18.7,NA,"","倒木によるlost",20100819,20150903,50101,50101,0,1,0,0,0,0
90,0,50102,50102,1.8,5.2,"コシアブラ",23.5,NA,"","倒木による回収",20100819,20150903,50102,50102,0,1,0,0,0,0
90,0,50103,50103,2.8,1.9,"コシアブラ",16.7,NA,"","ｓｂ　倒木による回収",20100819,20150903,50103,50103,0,1,0,0,0,0
90,0,50104,50104,3.1,0.6,"コシアブラ",15.9,16.6,"","座標変更（3.8,4.2)",20100819,20150903,50104,50104,0,0,0,0,0,0
90,0,50105,50105,4,2,"コシアブラ",25.9,NA,"","倒木による ",20100819,20150903,50105,50105,0,1,0,0,0,0
90,0,50106,50106,5,2,"コシアブラ",24.6,26.1,"","座標変更(4.6,0.8)",20100819,20150903,50106,50106,0,0,0,0,0,0
90,0,50107,50107,6.4,2,"コシアブラ",15.9,18.6,"","座標変更(6.4,0.7)",20100819,20150903,50107,50107,0,0,0,0,0,0
90,0,50108,50108,7.5,7.5,"コシアブラ",24.2,26.7,"","座標変更(7.0,5.0)",20100819,20150903,50108,50108,0,0,0,0,0,0
90,0,50109,50109,8,10,"タムシバ",21.3,NA,"50109に修正","萌芽（生存）　回収",20100819,20150903,50109,50109,0,1,0,0,0,0
90,10,15138,15138,8,1.6,"ウワミズザクラ",NA,17.8,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,10,15139,15139,4.7,4,"コシアブラ",NA,16.2,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,10,10455,10455,9.7,5,"リョウブ",19.3,NA,"","lost",20100819,20150903,10455,10455,0,1,0,0,0,0
90,10,10456,10456,0.3,8.8,"ウワミズザクラ",18.2,24.2,"","",20100819,20150903,10456,10456,0,0,0,0,0,0
90,10,50110,50110,2,3,"ブナ",226.1,230.4,"中害","",20100819,20150903,50110,50110,0,0,0,0,0,0
90,10,50111,50111,4,3,"コシアブラ",25.1,25.2,"","",20100819,20150903,50111,50111,0,0,0,0,0,0
90,10,50113,50113,6.2,7.2,"コシアブラ",22.9,24.8,"","",20100819,20150903,50113,50113,0,0,0,0,0,0
90,10,50114,50114,9.9,5.8,"コシアブラ",22.9,25.4,"","",20100819,20150903,50114,50114,0,0,0,0,0,0
90,10,50116,50116,9.2,10,"コシアブラ",24,31,"","",20100819,20150903,50116,50116,0,0,0,0,0,0
90,10,50117,50117,8,1.5,"コシアブラ",18.2,19.1,"座標間違い→X=8.0、Y=1.5","座標変更(7.6,1.8)",20100819,20150903,50117,50117,0,0,0,0,0,0
90,10,50118,50118,2,9,"コシアブラ",20.5,23.1,"","",20100819,20150903,50118,50118,0,0,0,0,0,0
90,10,50115,50115,8.8,1.9,"コシアブラ",16,17.5,"500115→50115","座標変更（8.8,5.5)",20100819,20150903,50115,50115,0,0,0,0,0,0
90,20,15140,15140,2.7,4,"ムシカリ",NA,17.4,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,20,10457,10457,1.3,0.8,"コシアブラ",16.2,NA,"","lost",20100819,20150903,10457,10457,0,1,0,0,0,0
90,20,10458,10458,5.8,5.1,"ムシカリ",18.3,22.2,"","",20100819,20150903,10458,10458,0,0,0,0,0,0
90,20,50112,50112,7.2,4.2,"コシアブラ",15.5,16.2,"","座標変更(5.8,6.2) 10m方形区Ｙ→10",20100819,20150903,50112,50112,0,0,-1,1,0,0
90,20,50119,50119,0.5,0.5,"コシアブラ",21.7,24.6,"","幹折れ(生存）",20100819,20150903,50119,50119,0,0,0,0,0,0
90,20,50120,50120,0.5,6.1,"コシアブラ",20.5,NA,"","lost",20100819,20150903,50120,50120,0,1,0,0,0,0
90,20,50121,50121,8.8,7,"ブナ",312.4,NA,"大害","ｓｂ　回収",20100819,20150903,50121,50121,0,1,0,0,0,0
90,20,50122,50122,8,6.3,"コシアブラ",27.7,33,"前回記入漏れ","",20100819,20150903,50122,50122,0,0,0,0,0,0
90,20,50123,50123,9.5,2.2,"コシアブラ",34.6,40.6,"","",20100819,20150903,50123,50123,0,0,0,0,0,0
90,30,15141,15141,1.4,8.4,"コシアブラ",NA,18,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,30,15142,15142,6.6,6.6,"ホオノキ",NA,20.7,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,30,15143,15143,10,7,"アオダモ",NA,20.9,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,30,15144,15144,6,5.3,"テツカエデ",NA,20.2,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,30,50124,50124,1,0.2,"コシアブラ",25.2,NA,"","萌芽（生存）　倒木による共倒れ",20100819,20150903,50124,50124,0,1,0,0,0,0
90,30,50125,50125,5.4,8.2,"テツカエデ",19.6,28.9,"","",20100819,20150903,50125,50125,0,0,0,0,0,0
90,30,50126,50126,3,9.2,"コシアブラ",19.5,25.4,"","",20100819,20150903,50126,50126,0,0,0,0,0,0
90,40,10459,10459,9.9,4.8,"ミズキ",17.6,NA,"","lost",20100819,20150903,10459,10459,0,1,0,0,0,0
90,40,50127,50127,5.5,0.5,"ブナ",197.9,211.3,"大害","",20100819,20150903,50127,50127,0,0,0,0,0,0
90,40,50128,50128,4.6,4.7,"サワグルミ",31.7,28.3,"","POM上",20100819,20150903,50128,50128,0,0,0,0,0,0
90,40,50129,50129,1.5,6.1,"コシアブラ",25.8,NA,"","sd",20100819,20150903,50129,50129,0,1,0,0,0,0
90,40,50130,50130,2.2,9.3,"イタヤカエデ",28.6,35.7,"樹種変更→イタヤカエデ","",20100819,20150903,50130,50130,0,0,0,0,0,0
90,40,50131,50131,7,9,"サワグルミ",23.9,24.2,"","",20100819,20150903,50131,50131,0,0,0,0,0,0
90,40,50132,50132,10,9.8,"イタヤカエデ",32.8,30.6,"","15250タグ付け　倒伏の為POM上",20100819,20150903,50132,50132,0,0,0,0,0,0
90,40,50133,50133,9.5,3,"トチノキ",24.6,NA,"","lost",20100819,20150903,50133,50133,0,1,0,0,0,0
90,50,50128,15248,4.6,4.7,"サワグルミ",NA,16.8,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,50,50128,15249,4.6,4.7,"サワグルミ",NA,16.1,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,50,50132,15283,10,9.8,"サワグルミ",NA,22.3,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,50,10460,50139,2,7.2,"テツカエデ",18.3,26.5,"","",20100819,20150903,10460,50139,0,0,0,0,0,0
90,50,50134,50134,6.4,2,"サワグルミ",18.7,19.1,"","",20100819,20150903,50134,50134,0,0,0,0,0,0
90,50,50135,50135,2.2,2.5,"ハリギリ",33.2,35,"","",20100819,20150903,50135,50135,0,0,0,0,0,0
90,50,50137,50137,1.4,2.5,"テツカエデ",17,18.7,"","",20100819,20150903,50137,50137,0,0,0,0,0,0
90,50,50138,50138,1,4.8,"テツカエデ",25.6,35.5,"","",20100819,20150903,50138,50138,0,0,0,0,0,0
90,50,50139,50139,2,7.2,"テツカエデ",26.9,30.7,"Individualを50139に修正","",20100819,20150903,50139,50139,0,0,0,0,0,0
90,60,15247,15247,3,9,"テツカエデ",NA,17.7,"","",NA,20150903,NA,NA,0,0,-1,1,0,0
90,60,10461,10461,4.2,1.6,"ムシカリ",15,15.4,"","",20100819,20150903,10461,10461,0,0,-1,-1,0,0
90,60,10462,10462,2,5,"オオバクロモジ",15.1,16.5,"","",20100819,20150903,10462,10462,0,0,-1,1,0,0
90,60,50141,50141,4.2,1.6,"コシアブラ",31.4,NA,"","sd",20100819,20150903,50141,50141,0,1,0,0,0,0
90,60,50142,50142,2,3,"ホオノキ",33.7,37.1,"前回記入漏れ","",20100819,20150903,50142,50142,0,0,0,0,0,0
90,60,50143,50143,1.8,1.5,"ホオノキ",20.7,20.9,"","",20100819,20150903,50143,50143,0,0,0,0,0,0
90,60,50146,50146,4.5,3.9,"テツカエデ",30,19.1,"","割け　POM上",20100819,20150903,50146,50146,0,0,0,0,0,0
90,60,50147,50146,4.5,3.9,"テツカエデ",19.3,19.5,"","",20100819,20150903,50147,50146,0,0,0,0,0,0
90,60,50148,50148,1.5,8.9,"トチノキ",24.8,26.6,"","",20100819,20150903,50148,50148,0,0,0,0,0,0
90,60,50152,50152,5.5,1.4,"テツカエデ",22,NA,"","sd",20100819,20150903,50152,50152,0,1,0,0,0,0
90,60,50153,50153,6.2,1.9,"テツカエデ",23.7,NA,"","sd",20100819,20150903,50153,50153,0,1,0,0,0,0
90,60,50154,50153,6,2,"テツカエデ",22,NA,"","sd",20100819,20150903,50154,50153,0,1,0,0,0,0
90,60,50761,50761,0.5,6,"ホオノキ",27.8,32.7,"座標間違い→X=0.5、Y=6.0に変更","",20100819,20150903,50761,50761,0,0,0,0,0,0
90,70,10463,10463,4.5,4,"テツカエデ",20.3,26.5,"","",20100819,20150903,10463,10463,0,0,0,0,0,0
90,70,10464,10463,4.5,4,"テツカエデ",16.8,19.7,"","",20100819,20150903,10464,10463,0,0,0,0,0,0
90,70,10465,50162,9,8.8,"ミズキ",15.4,17.1,"","",20100819,20150903,10465,50162,0,0,-1,1,0,0
90,70,50155,50155,1.9,0.8,"ホオノキ",24.9,26.4,"","",20100819,20150903,50155,50155,0,0,0,0,0,0
90,70,50156,50156,2.5,4,"テツカエデ",25.9,33,"","",20100819,20150903,50156,50156,0,0,0,0,0,0
90,70,50157,50157,3.4,8,"テツカエデ",31.1,NA,"","sd 萌芽生存　1５ｃｍ以下　",20100819,20150903,50157,50157,0,1,0,0,0,0
90,70,50158,50157,3.4,8,"テツカエデ",16.8,NA,"","lost",20100819,20150903,50158,50157,0,1,0,0,0,0
90,70,50159,50159,5.6,8.4,"トチノキ",51.9,56.1,"","",20100819,20150903,50159,50159,0,0,0,0,0,0
90,70,50160,50159,5.8,9,"トチノキ",27.1,29.3,"","",20100819,20150903,50160,50159,0,0,0,0,0,0
90,70,50161,50159,5.8,9,"トチノキ",27.4,31.4,"","",20100819,20150903,50161,50159,0,0,0,0,0,0
90,70,50162,50162,9,8.8,"ミズキ",28.4,29.3,"","",20100819,20150903,50162,50162,0,0,0,0,0,0
