#/log,DATA CREATED,データ作成日,20180306,,,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,西村尚之,,,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Tsushima-Mt. Tatera　(TT-EB1).,,,,,,,,,,,,,,,
#,SITE NAME,サイト名,対馬龍良山,,,,,,,,,,,,,,,
#,PLOT NAME,調査地名,-,,,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,TT-EB1,,,,,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,,,,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,,,
#,20080702,データ成形（石原正恵）,,,,,,,,,,,,,,,,
#,20080715,シイノキ＞スダジイへ,,,,,,,,,,,,,,,,
#,20101116,tag重複多数->セルx座標-セルy座標-tagNoにした,,,,,,,,,,,,,,,,
#,,"セル(50,90)内でW150重複-> -1 -2をつけた",,,,,,,,,,,,,,,,
#,20130108,データ成形（佐伯）,,,,,,,,,,,,,,,,
#,20180202,データ成形（日野）,,,,,,,,,,,,,,,,
#,,new_tag_naに値のある幹は、tag_noにその内容を移動させ、tag_noに入っていたタグ番号はold_tag_noに移動,,,,,,,,,,,,,,,,
#,,スダシイ→スダジイに修正,,,,,,,,,,,,,,,,
#,,new_tag_naにnWC368が二つあったので、この2個体についてはタグ番号の更新をせず、サイトに問い合わせして修正,,,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,,,
"tag_no","indv_no","mesh_xcord","mesh_ycord","stem_xcord","stem_ycord","spc_japan","gbh07","gbh12","gbh17","note07","note12","note17","s_date07","s_date12","s_date17","memo_20180201","old_tag_no","new_tag_na","dl07","dl12","dl17","rec07","rec12","rec17","error07","error12","error17"
"nWB833","nWB833",70,60,9.9,4.9,"サカキ",39.3,39.5,39.5,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB835","nWB835",70,60,6,0.5,"カクレミノ",32.2,32.8,34.2,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB836","nWB836",70,60,5.1,0,"ヤブツバキ",28.7,28.9,29.7,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB848","nWB848",70,60,5.8,8,"イスノキ",20.6,20.7,20.7,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC564","nWC564",70,60,2.2,3.7,"イヌガシ",15.11,15.1,15.3,"低木データより移行, 番号付替必要","","","20071222","20121112","20171011","","","",0,0,0,-1,-1,-1,0,0,0
"dY_2443","dY_2443",70,70,5.9,5.7,"タブノキ",15.49,NA,NA,"低木データより移行, 番号付替必要","根元折れ","","20071222","20121112",NA,"","","",0,1,2,-1,-1,-1,0,0,0
"nWB681","nWB681",70,70,4,8.3,"イスノキ",22.5,NA,NA,"","立枯","","20071123","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nWB672","nWB672",70,70,0.5,1.8,"イスノキ",26,26.2,27.8,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB673","nWB673",70,70,4,2.6,"イスノキ",119.5,118,117.5,"ツル込み測定","ツル込み測定、ツル抜きで115.0cm、マークなし、前回太い？","ツルなし測定、ツル枯死","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC614","nWB676",70,70,1.2,5,"サカキ",37.2,37.8,40.3,"","","","20071123","20121112","20171011","","nWB676","nWC614",0,0,0,0,0,0,0,0,0
"nWB677","nWB677",70,70,4.2,5.8,"イスノキ",57.3,57.8,59.3,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB840","nWB840",70,70,7.8,5.7,"イスノキ",15.9,16,NA,"","","立枯","20071124","20121112","20171011","","","",0,0,1,0,0,0,0,0,0
"nWB844","nWB844",70,70,9.8,9,"ヤブツバキ",42.2,42.1,42.4,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC565","nWC565",70,70,9.1,7.3,"イスノキ",57,62,68,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB686","nWB686",70,80,1.5,4.9,"イスノキ",32.2,NA,NA,"","立枯、ツル巻き","","20071123","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nWB854","nWB854",70,80,8,7.3,"カクレミノ",20.3,NA,NA,"","幹折れ","","20071124","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nWB684","nWB684",70,80,1.6,4,"サカキ",25,24.8,24.8,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB685","nWB685",70,80,1,4.7,"ヤブツバキ",46,45.9,46.5,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC609","nWB687",70,80,4,4.1,"イスノキ",145.1,148.2,153.4,"","","","20071123","20121112","20171011","","nWB687","nWC609",0,0,0,0,0,0,0,0,0
"nWC613","nWB690",70,80,4,8,"バリバリノキ",18.5,19,19.3,"","","シカによる皮剥あり、コブ上測定","20071123","20121112","20171011","","nWB690","nWC613",0,0,0,0,0,0,0,0,0
"nWB850","nWB850",70,80,8.4,0.9,"ヤブニッケイ",52.2,52.8,53.5,"","","","20071123","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB851","nWB851",70,80,6.6,1.7,"ヤブツバキ",80,80,80.1,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWC610","nWB852",70,80,8.4,4.2,"イスノキ",20.2,21.3,22.2,"","","","20071124","20121112","20171010","","nWB852","nWC610",0,0,0,0,0,0,0,0,0
"nWB853","nWB853",70,80,7.5,4.4,"イスノキ",34.1,34.2,34.8,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWC612","nWB855",70,80,8.1,9,"イスノキ",28.3,28.6,28.9,"","","","20071124","20121112","20171010","","nWB855","nWC612",0,0,0,0,0,0,0,0,0
"nWB856","nWB856",70,80,9.6,9.6,"イスノキ",20,19.9,20,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB857","nWB857",70,80,9.8,9.9,"イスノキ",31.3,32.1,35.4,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB860","nWB860",70,80,5.6,1.3,"バリバリノキ",20.4,20.3,20.5,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWC611","nWB861",70,80,5.6,1.5,"ネズミモチ",17.5,17.6,17.7,"","","","20071124","20121112","20171010","","nWB861","nWC611",0,0,0,0,0,0,0,0,0
"nWB862","nWB862",70,80,5,5.3,"ヤブニッケイ",15.4,15.4,NA,"","","立枯","20071124","20121112","20171010","","","",0,0,1,-1,-1,-1,0,0,0
"nWB695","nWB695",70,90,3.4,8.6,"イヌガシ",21.1,NA,NA,"","立枯","","20071123","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nWB689","nWB689",70,90,0.3,2.7,"サカキ",76.8,76.1,76.4,"","前回太い？、うすいがマークあり","","20071123","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB694","nWB694",70,90,4.5,4.8,"スダジイ",126,148.6,170.4,"成長良い","","G17OK","20071123","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB696","nWB696",70,90,0.2,9.6,"イスノキ",22.5,22.5,22.6,"階層4修正済","","","20071123","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB863","nWB863",70,90,6.2,1,"ヤブニッケイ",67.7,73.8,79.8,"前回階層誤り?","階層確認済","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB864","nWB864",70,90,5,3.2,"クロキ",73.5,81.2,90.1,"G97測定ミス","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB865","nWB865",70,90,5.1,5,"イヌマキ",27.5,27.6,27.6,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB866","nWB866",70,90,7,4.1,"スダジイ",60.7,71.1,87.2,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB867","nWB867",70,90,9,6.3,"ヤブニッケイ",18.4,19,20.4,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB868","nWB868",70,90,9.7,9.2,"ヒメコウゾ",38.2,39.8,NA,"樹種名ヒメコウゾ","","立枯","20071124","20121112","20171010","","","",0,0,1,0,0,0,0,0,0
"nWB876","nWB876",70,90,9.3,1.5,"モチノキ",32.4,34.7,38.1,"傾く","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nYA823","nYA823",80,0,3.1,3.5,"ホソバタブ",18.9,23.4,24.3,"稚樹デターより移行，稚樹No.1819","","シカによる皮剥あり","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA824","nYA824",80,0,3.6,2.6,"ヤブツバキ",83.8,85.6,87.3,"前回階層誤り","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA825","nYA825",80,0,1.5,5.1,"カクレミノ",74.5,79.1,NA,"前回階層誤り","","幹折れ枯死","20071123","20121112","20171011","","","",0,0,1,0,0,0,0,0,0
"nYA826","nYA826",80,0,1.3,5.9,"ヤブツバキ",112.3,114.8,116.9,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA829","nYA829",80,0,4.2,9,"サカキ",83.5,84,84,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA830","nYA830",80,0,4.5,6.7,"ヤブツバキ",32.1,32.3,34.1,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB31","nYB31",80,0,7.6,0.8,"サカキ",54.8,54.8,54.7,"","","縮む","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB33","nYB33",80,0,9.3,8.9,"ヤブツバキ",72.3,74,75.8,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA834","nYA832",80,10,1.4,5.2,"スダジイ",20.3,NA,NA,"成木No青ダイモ","立枯","","20071123","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nYA831","nYA831",80,10,0.2,2.7,"クロキ",25.8,27.3,29.1,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA832","nYA832",80,10,1.4,5.2,"スダジイ",429.1,429.7,431.9,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA833","nYA832",80,10,1.4,5.2,"スダジイ",21.7,25.4,26.2,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA840","nYA840",80,10,1.3,8,"サカキ",87.8,88.4,91.2,"階層修正済","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA841","nYA841",80,10,2.1,7,"ヤブツバキ",47,46.8,47.1,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA842","nYA842",80,10,0.8,6.2,"ヤブツバキ",57.2,57.3,57.6,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB35","nYB35",80,10,6.2,1.7,"シロダモ",26.7,26.6,26.6,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC655","nYB36",80,10,9.6,4.2,"イスノキ",27.5,28.1,29.1,"","","","20071124","20121112","20171011","","nYB36","nWC655",0,0,0,0,0,0,0,0,0
"nWC653","nYB40",80,10,9.2,6.7,"イスノキ",62.4,64.9,66.8,"","","","20071124","20121112","20171011","","nYB40","nWC653",0,0,0,0,0,0,0,0,0
"nYB41","nYB41",80,10,8.6,5.9,"スダジイ",361.2,364,371,"","ツル抜き測定","ツル込み測定","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB977","nYB977",80,10,7.8,0.6,"ヒサカキ",15,15.4,15.3,"低木データより移行, 番号付替必要","No.YB977重複のため確認必要","縮む","20071222","20121112","20171011","","","",0,0,0,-1,-1,-1,0,0,0
"nYA847","nYA847",80,20,0.2,1.5,"タブノキ",19.8,NA,NA,"","立枯","","20071123","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nYB49","nYB49",80,20,5.8,2.3,"イヌガシ",18,NA,NA,"","根元折れ","","20071124","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nWB813","nWB813",80,20,1,9,"スダジイ",29.2,43.8,59.3,"古い根株の萌芽：WB816と同株","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC652","nWB814",80,20,3.2,4.9,"バリバリノキ",65,76.4,87.9,"樹種確認必要","樹種確認済:バリバリノキ","シカ角あとあり","20071123","20121112","20171011","","nWB814","nWC652",0,0,0,0,0,0,0,0,0
"nWB815","nWB815",80,20,4.3,5.8,"ヤブツバキ",18.2,18.5,18.5,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB816","nWB816",80,20,3,7.6,"スダジイ",65.5,74.5,82,"Gap内","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYA848","nYA848",80,20,0.3,2.6,"ヤブツバキ",46.8,48,48.8,"","","シカ角あとあり","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB42","nYB42",80,20,9,0.7,"クロキ",21.1,22.4,23.7,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB43","nYB43",80,20,8.9,0.7,"クロキ",19.5,20.2,20.3,"YB42と同株","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB50","nYB50",80,20,7,2.9,"ヤブツバキ",38.3,39.2,39.5,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB51","nYB51",80,20,8.3,2.6,"カクレミノ",152.3,155.8,163.8,"ツル込み測定","ツル抜き測定、前回もツル抜き測定？","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"dY_1913","dY_1913",80,30,9.4,5.1,"イヌガシ",15.3,NA,NA,"低木データより移行, 番号付替必要","立枯","","20071222","20121112",NA,"","","",0,1,2,-1,-1,-1,0,0,0
"dY_1937","dY_1937",80,30,9.2,7.3,"バリバリノキ",13.1,14.2,14.9,"","","低木データより移行、シカによる皮剥あり",NA,"20121114","20171011","","","",0,0,0,-1,-1,-1,0,0,0
"nWB808","nWB808",80,30,4.2,5.3,"ヤブツバキ",37.8,38.6,39.9,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB809","nWB809",80,30,2.2,3.8,"サカキ",55.1,56.6,58.9,"Gap内","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB58","nYB58",80,30,8.3,0.8,"シロダモ",16.5,16.8,16.8,"ツル込み測定","ツル抜き測定","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB59","nYB59",80,30,6.5,0.3,"バリバリノキ",25.4,25.5,25.4,"","","縮む，弱る","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB60","nYB60",80,30,5.6,0.5,"シロダモ",92.8,100,106.4,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB61","nYB61",80,30,8.4,6,"ヤブツバキ",67,71.4,76.4,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB67","nYB67",80,30,5.8,9.7,"ヤブツバキ",112.2,115.7,118.5,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB82","nYB82",80,30,7.8,9.2,"イヌガシ",17,16.8,NA,"Y89.2,X137.8修正済","","立枯，萌芽生存","20071124","20121112","20171011","","","",0,0,1,0,0,0,0,0,0
"nYB978","nYB978",80,30,8,6.6,"ヤブニッケイ",15.49,15.4,15.3,"低木データより移行, 番号付替必要","","縮む","20071222","20121112","20171011","","","",0,0,0,-1,-1,-1,0,0,0
"nWC646","nWB807",80,40,1.9,0.2,"サカキ",44.5,48.3,54.5,"Gap端","位置修正済,樹種確認必要","","20071124","20121112","20171011","","nWB807","nWC646",0,0,0,0,0,0,0,0,0
"nWB818","nWB818",80,40,0.2,0.7,"ヤブツバキ",76.1,80.8,NA,"","","立枯、幹折れ枯死","20071124","20121112","20171011","","","",0,0,1,0,0,0,0,0,0
"nWC647","nWB819",80,40,3,2.4,"サカキ",26.4,28.3,31.1,"","","","20071124","20121112","20171011","","nWB819","nWC647",0,0,0,0,0,0,0,0,0
"nWB820","nWB820",80,40,4.3,5,"ヤブツバキ",61.3,62.4,64.3,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB821","nWB821",80,40,4.3,6.5,"ヤブツバキ",18.6,18.6,19,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC643","nWB822",80,40,3.5,9.6,"イスノキ",35.2,36,37.5,"","","","20071123","20121112","20171011","","nWB822","nWC643",0,0,0,0,0,0,0,0,0
"nWB823","nWB823",80,40,4.2,9.7,"イヌシデ",199.8,204,205.7,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWB824","nWB824",80,40,1.1,4.5,"ヒサカキ",37.8,38.6,40.2,"G97ツル込みの値","ツル抜き測定","根元割れななめ","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC648","nYB68",80,40,6.4,1.3,"サカキ",33.4,34.5,35.6,"","","","20071124","20121112","20171011","","nYB68","nWC648",0,0,0,0,0,0,0,0,0
"nYB69","nYB69",80,40,7.8,2.9,"イスノキ",23.2,24,24.9,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB70","nYB70",80,40,6.6,3.8,"サカキ",23.4,24,24.7,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB71","nYB71",80,40,5.6,6.7,"モッコク",47.4,46.7,NA,"","常にG測定ミス？","立枯","20071124","20121112","20171011","","","",0,0,1,0,0,0,0,0,0
"nWC649","nYB72",80,40,8,6.4,"ヤブツバキ",55.1,58.1,60.4,"","","","20071124","20121112","20171011","","nYB72","nWC649",0,0,0,0,0,0,0,0,0
"nWC650","nYB73",80,40,8.8,9.1,"ヤブツバキ",30.5,33.1,34.3,"","","","20071124","20121112","20171011","","nYB73","nWC650",0,0,0,0,0,0,0,0,0
"nWC651","nYB74",80,40,8.4,8.6,"イスノキ",16.3,17.4,17.5,"稚樹データより移行dY1942付","","","20071124","20121112","20171011","","nYB74","nWC651",0,0,0,0,0,0,0,0,0
"nWC642","nYB981",80,40,5.5,9.9,"イスノキ",17,17,17.4,"稚樹データより移行","","","20071222","20121112","20171011","","nYB981","nWC642",0,0,0,0,0,0,0,0,0
"nWB827","nWB827",80,50,0.9,2.8,"クロキ",77.3,81.6,87.4,"傾く","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC641","nWB829",80,50,3.4,4.4,"ヤブツバキ",48.4,49.4,50.7,"","","","20071123","20121112","20171011","","nWB829","nWC641",0,0,0,0,0,0,0,0,0
"nWC551","nWC551",80,50,3,4.9,"ヤブニッケイ",15,17.1,19.4,"低木データより移行, 番号付替必要","","","20071222","20121112","20171011","","","",0,0,0,-1,1,0,0,0,0
"nWC552","nWC552",80,50,0.3,6.3,"ヤブニッケイ",14.7,18.4,21.9,"","稚樹データW208","",NA,"20121111","20171011","","","",0,0,0,-1,1,0,0,0,0
"nYB83","nYB83",80,50,6,1.8,"イスノキ",23.2,26.4,26.7,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC644","nYB84",80,50,5.4,1.8,"イスノキ",19.9,20.2,20.4,"","","枠内Y修正済","20071124","20121112","20171011","","nYB84","nWC644",0,0,0,0,0,0,0,0,0
"nYB85","nYB85",80,50,7.4,4.3,"サカキ",82.9,83.1,83.3,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC645","nYB86",80,50,8.8,5.7,"イスノキ",25.4,28.1,28.5,"","","","20071124","20121112","20171011","","nYB86","nWC645",0,0,0,0,0,0,0,0,0
"nYB87","nYB87",80,50,9.4,3,"スダジイ",313.4,315.8,320.8,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC639","nW_713",80,60,0.7,7.8,"ヤブニッケイ",15,17,19.8,"低木データより移行, 番号付替必要","階層進級，成木NOに張り替え必要","","20071222","20121112","20171011","","nW_713","nWC639",0,0,0,-1,1,0,0,0,0
"nWB830","nWB830",80,60,1.4,1.5,"サカキ",47.7,51.1,55.2,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC637","nWB831",80,60,2.5,2.3,"イスノキ",282.1,286.3,293,"","","","20071123","20121112","20171011","","nWB831","nWC637",0,0,0,0,0,0,0,0,0
"nWB832","nWB832",80,60,1.6,4,"ヤブツバキ",32.6,33.2,33.8,"","","","20071123","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nYB95","nYB95",80,60,7,6.2,"サカキ",37.3,39.7,42.5,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC640","nYB96",80,60,7,7.8,"イスノキ",56.2,57.6,59.3,"G92測定ミス","","","20071124","20121112","20171011","","nYB96","nWC640",0,0,0,0,0,0,0,0,0
"nWC638","nYB97",80,60,5,8.5,"イスノキ",344.9,346.2,349.2,"G90測定ミス","ツルなし","","20071124","20121112","20171011","","nYB97","nWC638",0,0,0,0,0,0,0,0,0
"nYB103","nYB103",80,60,9.8,9.7,"イスノキ",16.9,16.9,16.9,"","","","20071124","20121112","20171011","","","",0,0,0,0,0,0,0,0,0
"nWC569","dY_2310",80,70,0.6,2.1,"ヤブニッケイ",13.41,14.6,16.4,"","","低木データより移行",NA,"20121114","20171010","","dY_2310","nWC569",0,0,0,-1,-1,1,0,0,0
"dY_2335","dY_2335",80,70,7.8,2.1,"イスノキ",14.8,14.8,NA,"","","低木データより移行、消失不明",NA,"20121114","20171010","","","",0,0,1,-1,-1,-1,0,0,0
"nWB837","nWB837",80,70,3.4,1.8,"ネズミモチ",35.8,36.1,NA,"G90測定ミス","","立枯","20071123","20121112","20171010","","","",0,0,1,0,0,0,0,0,0
"nWB838","nWB838",80,70,4.4,0.3,"ヤブツバキ",19.7,19.7,19.9,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB839","nWB839",80,70,0.2,2.6,"ヤブツバキ",24.6,24.6,24.6,"","","","20071123","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB841","nWB841",80,70,3.9,6.9,"サカキ",75,76,76.7,"","","","20071123","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWC520","nWB843",80,70,0.5,8.5,"イスノキ",133,136.1,140,"","","","20071123","20121112","20171010","","nWB843","nWC520",0,0,0,0,0,0,0,0,0
"nYB104","nYB104",80,70,7.6,0.1,"サカキ",40.1,40.1,40.4,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nYB105","nYB105",80,70,6.8,1.1,"ヤブツバキ",30.3,30.3,30.4,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWC568","nYB106",80,70,7.8,5.5,"イスノキ",29.2,29.2,29.9,"","","","20071124","20121112","20171010","","nYB106","nWC568",0,0,0,0,0,0,0,0,0
"nYB107","nYB107",80,70,8.8,8.3,"スダジイ",199.5,201,205.9,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB849","nWB849",80,80,1.6,2.1,"イスノキ",19.9,NA,NA,"枯れかけ","立枯","","20071123","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nWB845","nWB845",80,80,2.1,0,"イスノキ",37.4,37.4,37.5,"","","","20071123","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB846","nWB846",80,80,2.4,1,"イヌガシ",96.5,97.1,97.9,"前回階層誤り？","階層修正済","","20071123","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB858","nWB858",80,80,1.4,3.1,"イスノキ",17,16.9,16.9,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWC519","nWB859",80,80,2,5.9,"イスノキ",19.9,21.8,22.6,"","","","20071124","20121112","20171010","","nWB859","nWC519",0,0,0,0,0,0,0,0,0
"nYB112","nYB112",80,80,7.5,3.3,"カゴノキ",44.5,46.4,46.6,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nYB113","nYB113",80,80,9.5,5.2,"サカキ",67.8,68.9,71,"","","","20071124","20121112","20171010","gbh17","","",0,0,0,0,0,0,0,0,0
"nWC518","nYB114",80,80,6.8,6.8,"イスノキ",51,52,53,"","","","20071124","20121112","20171010","","nYB114","nWC518",0,0,0,0,0,0,0,0,0
"nYB115","nYB115",80,80,8,9,"サカキ",71.2,73.1,74.5,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB871","nWB870",80,90,2.4,8.6,"タブノキ",16.5,NA,NA,"","立枯","","20071124","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nWB872","nWB872",80,90,2.6,5.4,"ネズミモチ",17.1,NA,NA,"主幹交代","立枯","","20071124","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"nYB122","nYB122",80,90,7.4,2.9,"イヌガシ",19,NA,NA,"","立枯","","20071124","20121112",NA,"","","",0,1,2,0,0,0,0,0,0
"dY_2373","dY_2373",80,90,4.4,1.5,"サカキ",13.89,14.2,15.2,"","","低木データより移行",NA,"20121114","20171010","","","",0,0,0,-1,-1,-1,0,0,0
"nWB869","nWB869",80,90,1.8,7,"イスノキ",17.5,17.5,17.5,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB870","nWB870",80,90,2.4,8.6,"タブノキ",15.8,15.7,NA,"","","立枯","20071124","20121112","20171010","","","",0,0,1,0,0,0,0,0,0
"nWB873","nWB873",80,90,4,4.3,"ヤブニッケイ",49,50.7,52.5,"幹割れかかる","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB874","nWB874",80,90,2,3.8,"ヤブツバキ",34,34,33.5,"G92.02ツル込み値","","ツルなし測定","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nWB875","nWB875",80,90,4.4,1.5,"カクレミノ",136.6,136.7,NA,"","","立枯","20071124","20121112","20171010","","","",0,0,1,0,0,0,0,0,0
"nYB121","nYB121",80,90,5.5,0,"ヒサカキ",17.2,17.3,17.2,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nYB123","nYB123",80,90,9.6,2.6,"イスノキ",20,19.9,19.9,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nYB124","nYB124",80,90,6,6.7,"ヤブニッケイ",52.6,53.2,53,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
"nYB125","nYB125",80,90,6.8,8.7,"ヤブニッケイ",23.3,23.6,24,"","","","20071124","20121112","20171010","","","",0,0,0,0,0,0,0,0,0
