#/log,DATA CREATED,データ作成日,20180320,,,,,,,,,,,,,,,,,,
#/doc,DATA CREATER,データ作成者,西村尚之,,,,,,,,,,,,,,,,,,
#,DATA TITLE,データ名,Temporal Change in Tree Girth at Breast Height at Handa Yama (HD-DB1）.,,,,,,,,,,,,,,,,,,
#,SITE NAME,サイト名,半田山（岡山）,,,,,,,,,,,,,,,,,,
#,PLOT NAME,調査区名,-,,,,,,,,,,,,,,,,,,
#,PLOT CODE,調査区コード,HD-DB1,,,,,,,,,,,,,,,,,,
#,PLOT SIZE,面積,1ha,プロット形状（0.7×1.2）＋（0.4×0.4）ha,,,,,,,,,,,,,,,,,
#,PRAMETER DEFINITIONS,mesh_xcord,10ｍ方形区ｘ座標,,,,,,,,,,,,,,,,,,
#,,mesh_ｙcord,10ｍ方形区ｙ座標,,,,,,,,,,,,,,,,,,
#,,tag_no,幹タグ番号,,,,,,,,,,,,,,,,,,
#,,indv_no,個体タグ番号,,,,,,,,,,,,,,,,,,
#,,stem_xcord,幹のx座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,
#,,stem_ycord,幹のｙ座標（10m方形区内での座標）,,,,,,,,,,,,,,,,,,
#,,spc_japan,種名,,,,,,,,,,,,,,,,,,
#,,gbh,胸高周囲長〔cm〕,,,,,,,,,,,,,,,,,,
#,,note,備考,,,,,,,,,,,,,,,,,,
#,,s_data,調査日,,,,,,,,,,,,,,,,,,
#,,stem_id,幹ごとの識別番号。タグを付け替えても変えない。[最初に番号をつけた年]_[そのときのタグ番号],,,,,,,,,,,,,,,,,,
#,,indv_id,個体ごとの識別番号。タグを付け替えても変えない。[最初に番号をつけた年]_[そのときのタグ番号],,,,,,,,,,,,,,,,,,
#/note,,gbh（t+1）-gbh(t)>6　もしくは<−3は測定間違いとする,,,,,,,,,,,,,,,,,,,
#,,林縁を避けたためプロットの形状が特殊である。,,,,,,,,,,,,,,,,,,,
#,20120221,2007年分も含めて新たにデータ成形（鈴木智之）,,,,,,,,,,,,,,,,,,,
#,,A16 gbh11をnd,,,,,,,,,,,,,,,,,,,
#,,D657 gbh11をvi,,,,,,,,,,,,,,,,,,,
#,,C56は成長が大きいが先駆種なのでありうる,,,,,,,,,,,,,,,,,,,
#,,A211 B104 B96 B68 B69 D675 D693 D518は大きい新規だが、先駆種なのでありうる,,,,,,,,,,,,,,,,,,,
#,,D658はデータの重複の可能性あり（片方の行頭に#をつけた）->重複だった（20120305削除）,,,,,,,,,,,,,,,,,,,
#,,"A86、D641-D653、D825タグの重複→片方に""_2""をつけた->A86、D825はA76、D852の間違いだった（20120305修正）",,,,,,,,,,,,,,,,,,,
#,20121016,tag_no B272のstem_idとindv_idおよびtan_no07（2007_P295）が重複していたため、ハイフンをつけた番号（2007_P295-2など）に修正（佐伯）．,,,,,,,,,,,,,,,,,,,
#,20171203,データチェック（日野）,,,,,,,,,,,,,,,,,,,
#,,死亡年の次の調査のgbhの欄が「d」→「dd」を入力,,,,,,,,,,,,,,,,,,,
#,,生存だが測定不能の個体のｇｂｈの欄が「na」→「nd」を入力,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,
#/data,,,,,,,,,,,,,,,,,,,2016,2016,
"mesh_xcord","mesh_ycord","tag_no","indv_no","stem_xcord","stem_ycord","spc_japan","gbh07","gbh11","gbh16","note07","note11","note16","s_date07","s_date11","s_date16","stem_id","indv_id","tag_no07","新tag_na","新indv_na","修正ありコメント","dl07","dl11","dl16","rec07","rec11","rec16","error07","error11","error16"
40,20,"B463","B463",2.2,2.7,"カクレミノ",19.6,21,23.9,NA,NA,NA,"20071114","20111129","20161108","2007_P420","2007_P420","P420","aS_1033","aS_1033","",0,0,0,0,0,0,0,0,0
40,20,"B481","B482",2.4,9.4,"ヒサカキ",21.5,21.9,21.8,NA,NA,NA,"20071114","20111129","20161108","2007_P403","2007_P404","P403","aS_1020","aS_1021","",0,0,0,0,0,0,0,0,0
40,20,"B482","B482",2.4,9.4,"ヒサカキ",29,29.2,29.4,NA,NA,NA,"20071114","20111129","20161108","2007_P404","2007_P404","P404","aS_1021","aS_1021","",0,0,0,0,0,0,0,0,0
40,20,"B471","B471",2.7,4.7,"ヤブニッケイ",16.2,19.8,21.5,NA,NA,NA,"20071114","20111129","20161108","2007_P418","2007_P418","P418","aS_1042","aS_1042","",0,0,0,0,0,0,0,0,0
40,20,"B478","B477",3.4,9.3,"コナラ",69.5,70.3,71,NA,NA,NA,"20071114","20111129","20161108","2007_P406","2007_P405","P406","aS_1023","aS_1022","",0,0,0,0,0,0,0,0,0
40,20,"B480","B477",3.4,9.3,"コナラ",93.5,95.1,96.1,NA,NA,NA,"20071114","20111129","20161108","2007_P408","2007_P405","P408","aS_1025","aS_1022","",0,0,0,0,0,0,0,0,0
40,20,"B479","B477",3.4,9.3,"コナラ",95.1,95.5,96.9,NA,NA,NA,"20071114","20111129","20161108","2007_P407","2007_P405","P407","aS_1024","aS_1022","",0,0,0,0,0,0,0,0,0
40,20,"B477","B477",3.4,9.3,"コナラ",105.5,108.3,111,NA,NA,NA,"20071114","20111129","20161108","2007_P405","2007_P405","P405","aS_1022","aS_1022","",0,0,0,0,0,0,0,0,0
40,20,"B466","B466",4,5,"カクレミノ",NA,15.5,18.3,NA,NA,NA,NA,"20111129","20161108","2011_B466","2011_B466",NA,"aS_1034","aS_1034","",0,0,0,-1,-1,1,0,0,0
40,20,"B475","B475",4.1,7,"カクレミノ",26.9,30.9,39.3,NA,NA,NA,"20071114","20111129","20161108","2007_P410","2007_P410","P410","aS_1027","aS_1027","",0,0,0,0,0,0,0,0,0
40,20,"B460","B460",4.6,6.7,"アラカシ",18.3,20.9,23.6,NA,NA,NA,"20071114","20111129","20161108","2007_P501","2007_P501","P501","aS_1037","aS_1037","",0,0,0,0,0,0,0,0,0
40,20,"B476","B476",4.6,8.5,"カクレミノ",24.1,28,35.9,NA,NA,NA,"20071114","20111129","20161108","2007_P409","2007_P409","P409","aS_1026","aS_1026","",0,0,0,0,0,0,0,0,0
40,20,"B465","B464",4.9,4.4,"ヤマハゼ",22.9,23.3,22.7,NA,NA,"弱る","20071114","20111129","20161108","2007_P500","2007_P499","P500","aS_1036","aS_1035","",0,0,0,0,0,0,0,0,0
40,20,"B464","B464",4.9,4.4,"ヤマハゼ",39.9,40.7,41.4,NA,NA,NA,"20071114","20111129","20161108","2007_P499","2007_P499","P499","aS_1035","aS_1035","",0,0,0,0,0,0,0,0,0
40,20,"B470","B470",8.4,7.7,"ヒサカキ",16.1,17,17,NA,NA,NA,"20071114","20111129","20161108","2007_P491","2007_P491","P491","aS_1041","aS_1041","",0,0,0,0,0,0,0,0,0
40,20,"B467","B468",9.4,5.3,"コナラ",102.5,107.8,113.5,NA,NA,NA,"20071114","20111129","20161108","2007_P492","2007_P493","P492","aS_1038","aS_1039","",0,0,0,0,0,0,0,0,0
40,20,"B468","B468",9.4,5.3,"コナラ",103.9,112.9,122.5,"つる込",NA,NA,"20071114","20111129","20161108","2007_P493","2007_P493","P493","aS_1039","aS_1039","",0,0,0,0,0,0,0,0,0
40,20,"B469","B469",9.4,6.1,"ネズミモチ",16.4,18.3,20.6,NA,NA,NA,"20071114","20111129","20161108","2007_P494","2007_P494","P494","aS_1040","aS_1040","",0,0,0,0,0,0,0,0,0
40,30,"B489","B489",0.2,3.6,"ナナミノキ",18.2,19.9,22.5,NA,NA,NA,"20071114","20111129","20161108","2007_P398","2007_P398","P398","aS_1018","aS_1018","",0,0,0,0,0,0,0,0,0
40,30,"B484","B484",3.4,2.8,"ナナミノキ",69.7,72.7,77.7,NA,NA,NA,"20071114","20111129","20161108","2007_P399","2007_P399","P399","aS_1012","aS_1012","",0,0,0,0,0,0,0,0,0
40,30,"B483","B483",3.6,2.1,"ヒサカキ",19.7,20.9,21.5,NA,NA,NA,"20071114","20111129","20161108","2007_P400","2007_P400","P400","aS_1015","aS_1015","",0,0,0,0,0,0,0,0,0
40,30,"B485","B485",4.8,4,"カキノキ",22.5,22.8,22.7,NA,NA,NA,"20071114","20111129","20161108","2007_P484","2007_P484","P484","aS_1009","aS_1009","",0,0,0,0,0,0,0,0,0
40,30,"B486","B486",5.9,4.7,"ヒサカキ",15.7,17.4,17.3,NA,NA,NA,"20071114","20111129","20161108","2007_P485","2007_P485","P485","aS_1016","aS_1016","",0,0,0,0,0,0,0,0,0
40,30,"B487","B487",7.6,4.3,"ヤマザクラ",45.6,48.9,52.8,NA,NA,NA,"20071114","20111129","20161108","2007_P483","2007_P483","P483","aS_1017","aS_1017","",0,0,0,0,0,0,0,0,0
40,30,"B488","B488",7.8,1.5,"ヒサカキ",17.8,18.2,19,NA,NA,"つる込","20071114","20111129","20161108","2007_P486","2007_P486","P486","aS_1019","aS_1019","",0,0,0,0,0,0,0,0,0
40,40,"B502","B502",3.3,6.7,"カクレミノ",20.2,22.7,25.7,NA,NA,NA,"20071114","20111128","20161108","2007_P382","2007_P382","P382","aS_994","aS_994","",0,0,0,0,0,0,0,0,0
40,40,"B501","B501",3.4,0.3,"クマノミズキ",79,81,82.4,NA,NA,"つる込","20071114","20111129","20161108","2007_P396","2007_P396","P396","aS_1007","aS_1007","",0,0,0,0,0,0,0,0,0
40,40,"B507","B507",3.6,8,"カクレミノ",39.6,46.2,55.5,NA,NA,NA,"20071114","20111129","20161108","2007_P381","2007_P381","P381","aS_993","aS_993","",0,0,0,0,0,0,0,0,0
40,40,"B503","B503",4.5,6.9,"コナラ",95.2,98.7,102,NA,NA,NA,"20071114","20111129","20161108","2007_P386","2007_P386","P386","aS_995","aS_995","",0,0,0,0,0,0,0,0,0
40,40,"B505","B504",5,7.9,"コナラ",61.1,61.3,NA,NA,NA,"立枯","20071114","20111129","20161108","2007_P385","2007_P384","P385",NA,"aS_992","",0,0,1,0,0,0,0,0,0
40,40,"B504","B504",5,7.9,"コナラ",108.2,110.3,113.3,NA,NA,NA,"20071114","20111129","20161108","2007_P384","2007_P384","P384","aS_992","aS_992","",0,0,0,0,0,0,0,0,0
40,40,"B497","B499",5.1,5.7,"コナラ",82,82.7,82.9,NA,NA,NA,"20071114","20111129","20161108","2007_P387","2007_P389","P387","aS_998","aS_997","",0,0,0,0,0,0,0,0,0
40,40,"B498","B499",5.1,5.7,"コナラ",89.1,89.6,NA,NA,NA,"幹折生存測定不能,新番号なし","20071114","20111129","20161108","2007_P388","2007_P389","P388",NA,"aS_997","",0,0,0,0,0,0,0,0,1
40,40,"B499","B499",5.1,5.7,"コナラ",133.1,145.7,147.9,NA,NA,NA,"20071114","20111129","20161108","2007_P389","2007_P389","P389","aS_997","aS_997","",0,0,0,0,0,0,0,0,0
40,40,"B500","B500",5.3,5.5,"ヤマザクラ",31.8,35.4,38.5,NA,NA,NA,"20071114","20111129","20161108","2007_P395","2007_P395","P395","aS_1005","aS_1005","",0,0,0,0,0,0,0,0,0
40,40,"B506","B506",5.7,8.5,"ヒサカキ",17.8,18.6,18.2,NA,NA,NA,"20071114","20111129","20161108","2007_P471","2007_P471","P471","aS_996","aS_996","",0,0,0,0,0,0,0,0,0
40,40,"B496","B496",7.2,7.1,"ナナミノキ",24.4,25.8,28.1,NA,NA,NA,"20071114","20111129","20161108","2007_P475","2007_P475","P475","aS_999","aS_999","",0,0,0,0,0,0,0,0,0
40,40,"B492","B493",8.7,7.1,"ナナミノキ",41.6,43.8,47.5,NA,NA,NA,"20071114","20111129","20161108","2007_P473","2007_P474","P473","aS_1001","aS_1000","",0,0,0,0,0,0,0,0,0
40,40,"B493","B493",8.7,7.1,"ナナミノキ",60.5,62.9,68,NA,NA,NA,"20071114","20111129","20161108","2007_P474","2007_P474","P474","aS_1000","aS_1000","",0,0,0,0,0,0,0,0,0
40,40,"B494","B494",8.9,8.2,"ナナミノキ",NA,15.3,16.6,NA,NA,NA,NA,"20111129","20161108","2011_B494","2011_B494",NA,"aS_1002","aS_1002","",0,0,0,-1,-1,1,0,0,0
40,40,"B490","B490",9.3,2.7,"カクレミノ",66.1,66.4,NA,"根返生存",NA,"測定不能","20071114","20111129","20161108","2007_P477","2007_P477","P477","aS_1008","aS_1008","",0,0,0,0,0,0,0,0,1
40,40,"B491","B491",9.8,4.1,"ネズミモチ",27.7,30.4,34,NA,NA,NA,"20071114","20111129","20161108","2007_P476","2007_P476","P476","aS_1004","aS_1004","",0,0,0,0,0,0,0,0,0
40,40,"B495","B495",9.8,9,"ヒサカキ",20.3,21.6,21.3,NA,NA,NA,"20071114","20111129","20161108","2007_P472","2007_P472","P472","aS_1003","aS_1003","",0,0,0,0,0,0,0,0,0
40,50,"B286","B286",0,2.5,"カクレミノ",22.6,24.7,26.6,NA,"位置修正済","位置修正済","20071114","20111128","20161108","2007_P380","2007_P380","P380","aS_721","aS_721","stem_xcord,stem_ycord修正済",0,0,0,0,0,0,0,0,0
40,50,"D652","D652",1.5,3.1,"カクレミノ",NA,17.9,21,NA,NA,NA,NA,"20111129","20161108","2011_D652","2011_D652",NA,"aS_989","aS_989","",0,0,0,-1,1,0,0,0,0
40,50,"D651","D651",1.5,3.3,"ヤマザクラ",37.5,39.2,38.8,"根返生存",NA,NA,"20071114","20111129","20161108","2007_P377","2007_P377","P377","aS_988","aS_988","",0,0,0,0,0,0,0,0,0
40,50,"D649","D650",2.4,6.3,"コナラ",83.5,84.5,86.5,NA,NA,NA,"20071114","20111129","20161108","2007_P372","2007_P373","P372","aS_976","aS_977","",0,0,0,0,0,0,0,0,0
40,50,"D650","D650",2.4,6.3,"コナラ",94.4,91,94.5,"つる込","つるなしに変更",NA,"20071114","20111129","20161108","2007_P373","2007_P373","P373","aS_977","aS_977","",0,0,0,0,0,0,0,2,0
40,50,"D648","D648",3,4.2,"ヤマザクラ",16.1,17.3,18.4,NA,NA,NA,"20071114","20111129","20161108","2007_P378","2007_P378","P378","aS_978","aS_978","",0,0,0,0,0,0,0,0,0
40,50,"D647","D647",4.5,7,"ヤマザクラ",25.7,27.5,27.6,NA,NA,NA,"20071114","20111129","20161108","2007_P371","2007_P371","P371","aS_980","aS_980","",0,0,0,0,0,0,0,0,0
40,50,"D645","D645",4.5,8.6,"カクレミノ",25.9,32,39.3,NA,NA,NA,"20071114","20111129","20161108","2007_P370","2007_P370","P370","aS_975","aS_975","",0,0,0,0,0,0,0,0,0
40,50,"B511","B511",4.8,2.3,"ヤマザクラ",36.6,40.7,42.5,NA,NA,NA,"20071114","20111129","20161108","2007_P379","2007_P379","P379","aS_986","aS_986","",0,0,0,0,0,0,0,0,0
40,50,"B510","B510",5.1,0.5,"ヤブニッケイ",27.2,29.6,30.4,NA,NA,NA,"20071114","20111129","20161108","2007_P383","2007_P383","P383","aS_987","aS_987","",0,0,0,0,0,0,0,0,0
40,50,"B512","B512",7,4.3,"ヤマウルシ",19.6,20,NA,NA,NA,"立枯","20071114","20111129","20161108","2007_P465","2007_P465","P465",NA,NA,"",0,0,1,0,0,0,0,0,0
40,50,"D646","D646",7.6,8.1,"コナラ",103.6,107.9,111.1,NA,NA,NA,"20071114","20111129","20161108","2007_P459","2007_P459","P459","aS_981","aS_981","",0,0,0,0,0,0,0,0,0
40,50,"P460","P460",7.6,9.1,"ヤマザクラ",16.4,NA,NA,NA,NA,NA,"20071114","20111129",NA,"2007_P460","2007_P460","P460",NA,NA,"",0,1,2,0,0,0,0,0,0
40,50,"D642","D641",7.8,5.6,"コナラ",89.7,92.4,94.8,NA,NA,"同株","20071114","20111129","20161108","2007_P462","2007_P461","P462","aS_984","aS_983","",0,0,0,0,0,0,0,0,0
40,50,"D641","D641",7.8,5.6,"コナラ",94,100.9,103.9,NA,NA,"同株","20071114","20111129","20161108","2007_P461","2007_P461","P461","aS_983","aS_983","",0,0,0,0,0,0,0,0,0
40,50,"B508","B508",8.6,0.7,"ネズミモチ",24.9,26.9,30.3,"No確認必要","テープ番号確認済、修正済",NA,"20071114","20111129","20161108","2007_P469","2007_P469","P469","aS_991","aS_991","",0,0,0,0,0,0,0,0,0
40,50,"D644","D644",8.8,9.6,"カクレミノ",80.2,83,88,NA,NA,NA,"20071114","20111129","20161108","2007_P457","2007_P457","P457","aS_982","aS_982","",0,0,0,0,0,0,0,0,0
40,50,"D643","D643",9.6,7.7,"ネズミモチ",24,24.4,NA,NA,NA,"立枯","20071114","20111129","20161108","2007_P458","2007_P458","P458",NA,NA,"",0,0,1,0,0,0,0,0,0
40,50,"B509","B509",9.99,2.4,"カクレミノ",NA,16.3,21,NA,NA,NA,NA,"20111129","20161108","2011_B509","2011_B509",NA,"aS_985","aS_985","",0,0,0,-1,1,0,0,0,0
40,60,"D665","D665",1.1,9.4,"カクレミノ",36.8,39,41.8,NA,NA,NA,"20080320","20111129","20161108","2007_PE533","2007_PE533","PE533","aS_963","aS_963","",0,0,0,0,0,0,0,0,0
40,60,"D664","D664",1.6,8.4,"ナナミノキ",19.6,22.2,21.5,NA,NA,"弱る","20080320","20111129","20161108","2007_PE534","2007_PE534","PE534","aS_964","aS_964","",0,0,0,0,0,0,0,0,0
40,60,"D653","D653",1.6,0.9,"アラカシ",NA,16.6,18.8,NA,NA,"つる込",NA,"20111129","20161108","2011_D653","2011_D653",NA,"aS_972","aS_972","",0,0,0,-1,1,0,0,0,0
40,60,"D666","D666",2.6,8.4,"ナナミノキ",NA,16.4,16.1,NA,NA,"弱る",NA,"20111129","20161108","2011_D666","2011_D666",NA,"aS_965","aS_965","",0,0,0,-1,1,0,0,0,0
40,60,"D655","D655",3.5,2.3,"ヤブニッケイ",NA,16.8,25.9,NA,NA,NA,NA,"20111129","20161108","2011_D655","2011_D655",NA,"aS_970","aS_970","",0,0,0,-1,1,0,0,0,0
40,60,"D654","D654",3.6,2.3,"ヤブニッケイ",68,75.3,80.1,"つるなし","位置修正済",NA,"20080320","20111129","20161108","2007_PE527","2007_PE527","PE527","aS_971","aS_971","",0,0,0,0,0,0,0,0,0
40,60,"D656","D656",3.8,3.7,"ネズミモチ",NA,22,22,NA,NA,NA,NA,"20111129","20161108","2011_D656","2011_D656",NA,"aS_969","aS_969","",0,0,0,-1,1,0,0,0,0
40,60,"D657","D657",5.1,7.7,"ムクノキ",92.6,115.9,127.2,"つるなし","ツル込み？","つる込に変更","20080320","20111129","20161108","2007_PE528","2007_PE528","PE528","aS_966","aS_966","",0,0,0,0,0,0,0,2,0
40,60,"D663","D663",5.4,9.6,"ヤブニッケイ",27.4,39.2,52,NA,NA,NA,"20080320","20111129","20161108","2007_PE529","2007_PE529","PE529","aS_962","aS_962","",0,0,0,0,0,0,0,0,0
40,60,"D658","D658",6.1,6.8,"カクレミノ",16.3,23.4,29,NA,NA,NA,"20080320","20111129","20161108","2007_PE530","2007_PE530","PE530","aS_968","aS_968","",0,0,0,0,0,0,0,0,0
40,60,"D659","D659",6.8,7.6,"ネズミモチ",17.3,17.3,17.5,NA,NA,NA,"20080320","20111129","20161108","2007_PE531","2007_PE531","PE531","aS_967","aS_967","",0,0,0,0,0,0,0,0,0
40,60,"D660","D660",7.5,9.4,"ナナミノキ",17.2,18.5,18.6,NA,NA,NA,"20080320","20111129","20161108","2007_PE532","2007_PE532","PE532","aS_961","aS_961","",0,0,0,0,0,0,0,0,0
40,60,"D662","D662",7.6,5.6,"ネズミモチ",NA,16.4,16.7,NA,NA,NA,NA,"20111129","20161108","2011_D662","2011_D662",NA,"aS_973","aS_973","",0,0,0,-1,1,0,0,0,0
40,60,"D661","D661",9.5,5.6,"ナナミノキ",20,26.3,30,NA,NA,NA,"20080320","20111129","20161108","2007_PE535","2007_PE535","PE535","aS_974","aS_974","",0,0,0,0,0,0,0,0,0
40,60,"D667","D667",9.6,9.99,"ヒサカキ",NA,15.3,15.4,NA,NA,NA,NA,"20111129","20161108","2011_D667","2011_D667",NA,"aS_960","aS_960","",0,0,0,-1,-1,-1,0,0,0
40,70,"D676","D676",1.6,8.5,"ヒサカキ",24.4,25.8,26.3,NA,NA,NA,"20080320","20111129","20161108","2007_PE526","2007_PE526","PE526","aS_953","aS_953","",0,0,0,0,0,0,0,0,0
40,70,"D673","D673",2.3,4.6,"ヒサカキ",16.6,16.9,NA,"つるなし",NA,"立枯","20080320","20111129","20161108","2007_PE522","2007_PE522","PE522",NA,NA,"",0,0,1,0,0,0,0,0,0
40,70,"D672","D672",3.1,4.5,"ナナミノキ",30.5,38.3,44.4,"つるなし",NA,NA,"20080320","20111129","20161108","2007_PE523","2007_PE523","PE523","aS_954","aS_954","",0,0,0,0,0,0,0,0,0
40,70,"D671","D671",3.3,2.5,"ヤブニッケイ",56.7,66.3,74.1,"つるなし","樹種修正済","つる込に変更","20080320","20111129","20161108","2007_PE521","2007_PE521","PE521","aS_957","aS_957","",0,0,0,0,0,0,0,0,0
40,70,"D670","D670",4.1,1.4,"カクレミノ",NA,50.4,57.5,NA,"やり忘れ",NA,NA,"20111129","20161108","2011_D670","2011_D670",NA,"aS_958","aS_958","",0,0,0,0,0,0,1,0,0
40,70,"D674","D674",4.4,5.4,"カクレミノ",52.6,57.4,63,NA,NA,NA,"20080320","20111129","20161108","2007_PE524","2007_PE524","PE524","aS_955","aS_955","",0,0,0,0,0,0,0,0,0
40,70,"D675","D675",5.7,6.5,"ムクノキ",NA,31.3,32.5,NA,"つる込",NA,NA,"20111129","20161108","2011_D675","2011_D675",NA,"aS_956","aS_956","",0,0,0,0,0,0,1,0,0
40,70,"D669","D669",7.2,2.6,"ネズミモチ",NA,23,NA,NA,NA,"立枯",NA,"20111129","20161108","2011_D669","2011_D669",NA,NA,NA,"",0,0,1,-1,1,0,0,0,0
40,70,"D668","D668",8.8,1.4,"ヤブニッケイ",NA,19.2,19.4,NA,NA,NA,NA,"20111129","20161108","2011_D668","2011_D668",NA,"aS_959","aS_959","",0,0,0,-1,1,0,0,0,0
40,80,"D688","D688",0.7,5.5,"ネズミモチ",19.3,20.4,26.5,NA,NA,"つる込","20080317","20111129","20161108","2007_PE520","2007_PE520","PE520","aS_946","aS_946","",0,0,0,0,0,0,0,0,0
40,80,"D679","D679",3.8,7.1,"ヒサカキ",21,22.8,25,NA,NA,NA,"20080317","20111129","20161108","2007_PE519","2007_PE519","PE519","aS_952","aS_952","",0,0,0,0,0,0,0,0,0
40,80,"D678","D678",5.9,5,"アラカシ",NA,18.6,23,NA,NA,NA,NA,"20111129","20161108","2011_D678","2011_D678",NA,"aS_944","aS_944","",0,0,0,-1,1,0,0,0,0
40,80,"D677","D677",7.1,1.2,"ヤブニッケイ",37.6,47.8,57.3,NA,"位置修正済",NA,"20080320","20111129","20161108","2007_PE525","2007_PE525","PE525","aS_950","aS_950","",0,0,0,0,0,0,0,0,0
40,80,"D680","D680",7.1,1.2,"ヤブニッケイ",NA,18.5,26.6,NA,NA,NA,NA,"20111129","20161108","2011_D680","2011_D680",NA,"aS_949","aS_949","",0,0,0,-1,1,0,0,0,0
40,90,"D689","D689",1.7,3.6,"カクレミノ",60.7,65.5,74.5,NA,NA,NA,"20080317","20111129","20161108","2007_PE514","2007_PE514","PE514","aS_933","aS_933","",0,0,0,0,0,0,0,0,0
40,90,"D696","D696",2.9,8.2,"ヤブニッケイ",NA,29.3,29.8,NA,NA,"倒れる生存",NA,"20111129","20161108","2011_D696","2011_D696",NA,"aS_932","aS_932","",0,0,0,-1,1,0,0,0,0
40,90,"D695","D695",2.9,9.7,"カクレミノ",25.4,30.5,34.5,NA,NA,NA,"20080317","20111129","20161108","2007_PE518","2007_PE518","PE518","aS_931","aS_931","",0,0,0,0,0,0,0,0,0
40,90,"D694","D694",4.5,9.8,"コナラ",158.5,163,166,NA,NA,NA,"20080317","20111129","20161108","2007_PE517","2007_PE517","PE517","aS_930","aS_930","",0,0,0,0,0,0,0,0,0
40,90,"D690","D690",5.4,4.8,"カクレミノ",44.2,47.4,61.3,NA,NA,NA,"20080317","20111129","20161108","2007_PE515","2007_PE515","PE515","aS_934","aS_934","",0,0,0,0,0,0,0,0,0
40,90,"D691","D691",7.9,5.2,"カクレミノ",NA,16.3,25,NA,NA,NA,NA,"20111129","20161108","2011_D691","2011_D691",NA,"aS_937","aS_937","",0,0,0,-1,1,0,0,0,0
40,90,"D692","D692",8.5,7.5,"ヤブニッケイ",39.5,46.3,55.5,NA,NA,NA,"20080317","20111129","20161108","2007_PE516","2007_PE516","PE516","aS_935","aS_935","",0,0,0,0,0,0,0,0,0
40,90,"D693","D693",9.3,1.2,"カクレミノ",NA,30.8,41.5,NA,NA,"自分の枝が巻き付く枝込み",NA,"20111129","20161108","2011_D693","2011_D693",NA,"aS_939","aS_939","",0,0,0,0,0,0,1,0,0
40,100,"D606","D606",1.2,7,"カクレミノ",22.2,25.3,30,NA,NA,NA,"20080317","20111129","20161108","2007_PE504","2007_PE504","PE504","aS_924","aS_924","",0,0,0,0,0,0,0,0,0
40,100,"D605","D605",1.8,7,"ヤマザクラ",45.4,51.3,58.5,NA,NA,NA,"20080317","20111129","20161108","2007_PE505","2007_PE505","PE505","aS_925","aS_925","",0,0,0,0,0,0,0,0,0
40,100,"D603","D604",3.8,5.4,"カクレミノ",34.5,36.9,NA,"同株",NA,"923とあわせてG82.2cm推定直径14.0ｃｍ","20080317","20111129","20161108","2007_PE506","2007_PE507","PE506","aS_922","aS_922","",0,0,0,0,0,0,0,0,1
40,100,"D604","D604",3.8,5.4,"カクレミノ",49.4,53.5,NA,"同株",NA,"922とあわせてG82.2cm推定直径16.0ｃｍ","20080317","20111129","20161108","2007_PE507","2007_PE507","PE507","aS_923","aS_922","",0,0,0,0,0,0,0,0,1
40,100,"D607","D607",5.5,9.7,"カクレミノ",47.4,52.1,58.8,NA,NA,NA,"20080317","20111129","20161108","2007_PE513","2007_PE513","PE513","aS_917","aS_917","",0,0,0,0,0,0,0,0,0
40,100,"D697","D697",5.6,3.2,"ヤマザクラ",NA,23.7,26.5,NA,NA,NA,NA,"20111129","20161108","2011_D697","2011_D697",NA,"aS_928","aS_928","",0,0,0,-1,1,0,0,0,0
40,100,"D700","D700",8.4,7.7,"カマツカ",17.9,18.8,19,NA,"樹種修正済",NA,"20080317","20111129","20161108","2007_PE509","2007_PE509","PE509","aS_920","aS_920","",0,0,0,0,0,0,0,0,0
40,100,"D601","D601",8.4,8,"コナラ",79.6,82.6,87,NA,NA,NA,"20080317","20111129","20161108","2007_PE510","2007_PE510","PE510","aS_918","aS_918","",0,0,0,0,0,0,0,0,0
40,100,"D602","D602",8.8,7.5,"ネズミモチ",16.7,17.5,19.1,NA,"樹種修正済",NA,"20080317","20111129","20161108","2007_PE508","2007_PE508","PE508","aS_919","aS_919","",0,0,0,0,0,0,0,0,0
40,100,"D698","D698",8.9,1.4,"ヤブニッケイ",23.6,29.7,37,NA,"樹種修正済",NA,"20080317","20111129","20161108","2007_PE503","2007_PE503","PE503","aS_929","aS_929","",0,0,0,0,0,0,0,0,0
40,100,"D699","D699",9.9,6.2,"カマツカ",NA,16.9,17.6,NA,NA,NA,NA,"20111129","20161108","2011_D699","2011_D699",NA,"aS_921","aS_921","",0,0,0,-1,1,0,0,0,0
40,110,"D620","D620",0.3,9.4,"ヒサカキ",18.8,19.2,19.5,NA,NA,NA,"20080317","20111129","20161108","2007_PE492","2007_PE492","PE492","aS_901","aS_901","",0,0,0,0,0,0,0,0,0
40,110,"D616","D616",1.3,2.8,"ヤマザクラ",26.2,27.3,27.3,NA,NA,NA,"20080317","20111129","20161108","2007_PE496","2007_PE496","PE496","aS_909","aS_909","",0,0,0,0,0,0,0,0,0
40,110,"D614","D614",2.6,2.3,"ヤマザクラ",35.6,37.2,39.4,NA,NA,NA,"20080317","20111129","20161108","2007_PE498","2007_PE498","PE498","aS_910","aS_910","",0,0,0,0,0,0,0,0,0
